onset	duration	trial_type	rating	response_time	database	identifier
6.237	6.004	vp	1	1.543	iaps	4290
21.120	6.017	vp	2	1.252	iaps	2395
32.420	6.017	vp	1	0.948	iaps	5700
48.518	6.016	dn	2	0.975	iaps	2120
61.620	6.012	dn	2	1.879	iaps	6230
74.703	6.009	dn	1	1.062	iaps	2455
90.769	6.008	ip	3	1.102	iaps	8034
103.453	6.016	ip	2	1.559	iaps	2170
116.935	6.017	ip	3	1.921	iaps	4800
133.035	6.017	vn	2	1.112	iaps	2590
145.834	6.016	vn	1	1.054	iaps	9180
159.231	6.015	vn	2	2.099	iaps	2278
175.312	6.006	dp	1	1.728	iaps	4610
189.276	6.009	dp	2	1.326	iaps	8120
201.452	6.004	dp	3	0.916	iaps	5600
217.534	6.016	in	4	3.111	iaps	3220
231.034	6.016	in	3	1.427	iaps	6561
243.716	6.015	in	4	1.101	iaps	6300
259.813	6.015	vt	2	1.387	iaps	7187
272.899	6.011	vt	3	2.045	iaps	7009
285.966	6.008	vt	1	0.718	iaps	7161
302.039	6.011	dn	1	0.992	iaps	9561
316.600	6.016	dn	1	0.911	iaps	9420
328.199	6.017	dn	1	1.367	iaps	9920
344.298	6.016	ip	4	1.203	iaps	2391
358.196	6.015	ip	2	1.636	iaps	2209
370.482	6.010	ip	3	1.407	iaps	8178
386.548	6.008	vn	2	1.441	iaps	2981
400.316	6.004	vn	2	1.052	iaps	1274
412.685	6.013	vn	1	1.534	iaps	9041
428.781	6.017	dp	1	0.852	iaps	1500
443.681	6.014	dp	2	0.960	iaps	7350
454.978	6.015	dp	1	1.375	iaps	1540
471.064	6.011	vt	3	1.635	iaps	2190
483.930	6.009	vt	1	0.968	iaps	7002
497.197	6.007	vt	1	0.796	iaps	5740
513.280	6.017	in	2	1.228	iaps	9050
527.680	6.017	in	3	1.435	iaps	2683
539.480	6.015	in	4	0.995	iaps	6213
555.576	6.027	vp	3	0.907	iaps	8179
569.975	6.029	vp	1	0.786	iaps	8510
581.762	6.009	vp	1	1.396	iaps	4641
