trial	response	correct_response	accuracy	reaction_time
1	8	8	1	708
2	14	14	1	1369
3	16	16	1	2539
4	11	11	1	1328
5	6	6	1	1553
6	10	10	1	1435
7	13	13	1	978
8	7	7	1	1407
9	3	3	1	1466
10	7	7	1	747
11	10	10	1	1238
12	13	11	0	2058
13	10	10	1	1063
14	8	8	1	874
15	1	14	0	2417
16	15	15	1	2081
17	10	10	1	1606
18	9	9	1	709
19	8	8	1	840
20	n/a	12	0	n/a
21	13	13	1	1302
22	5	5	1	1102
23	9	9	1	865
24	11	11	1	665
25	4	4	1	454
26	7	7	1	521
27	14	14	1	1010
28	11	13	0	1779
29	9	9	1	1181
30	1	6	0	2876
