trial	response	correct_response	accuracy	reaction_time
1	n/a	k	0	n/a
2	j	l	0	1993
3	j	l	0	1309
4	k	k	1	1635
5	j	j	1	1545
6	k	k	1	1288
7	l	k	0	1265
8	l	j	0	1445
9	k	k	1	1112
10	k	k	1	1015
11	j	k	0	1320
12	j	l	0	1161
13	j	j	1	1083
14	k	k	1	1808
15	l	l	1	1332
16	j	l	0	1724
17	l	l	1	998
18	l	l	1	1059
19	l	k	0	1428
20	k	k	1	1315
