trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1043
2	l	l	1	1137
3	l	l	1	1708
4	k	k	1	977
5	k	k	1	1046
6	l	j	0	1625
7	j	j	1	911
8	l	k	0	877
9	j	j	1	970
10	j	j	1	1046
11	l	l	1	1208
12	j	j	1	893
13	l	l	1	1056
14	j	j	1	1037
15	j	j	1	942
16	l	l	1	1052
17	l	l	1	1113
18	j	j	1	928
19	k	k	1	1263
20	j	j	1	955
