onset	duration	trial_type	rating	response_time	database	identifier
6.261	6.013	vp	4	3.510	iaps	5460
21.158	6.016	vp	4	2.254	iaps	4622
32.456	6.016	vp	4	1.788	iaps	7480
48.554	6.016	dn	1	2.505	iaps	2700
61.669	6.005	dn	2	1.989	iaps	9007
74.749	6.008	dn	1	1.975	iaps	3400
90.812	6.011	ip	4	1.880	iaps	8161
103.507	6.016	ip	4	1.994	iaps	1721
117.007	6.016	ip	4	1.904	iaps	5621
133.105	6.016	vn	1	3.068	iaps	6555
145.903	6.015	vn	4	3.668	iaps	9430
159.290	6.010	vn	3	2.973	iaps	2710
175.364	6.009	dp	1	1.979	iaps	5480
189.345	6.011	dp	2	2.326	iaps	8170
201.539	6.017	dp	1	3.059	iaps	7280
217.639	6.017	in	4	2.211	iaps	6834
231.138	6.015	in	4	1.438	iaps	9341
243.835	6.016	in	4	1.731	iaps	9330
259.933	6.006	vt	1	3.435	iaps	7705
273.004	6.009	vt	2	3.205	iaps	7179
286.077	6.011	vt	3	2.839	iaps	7233
302.171	6.017	dn	2	2.047	iaps	9592
316.791	6.013	dn	2	2.508	iaps	9471
328.387	6.016	dn	2	1.878	iaps	9611
344.484	6.015	ip	4	3.501	iaps	4180
358.370	6.010	ip	4	3.384	iaps	2224
370.645	6.008	ip	4	1.957	iaps	8186
386.709	6.010	vn	1	3.443	iaps	6831
400.503	6.016	vn	4	2.769	iaps	2688
412.903	6.017	vn	3	3.599	iaps	9342
429.003	6.015	dp	1	3.526	iaps	1510
443.899	6.015	dp	1	1.525	iaps	7580
455.185	6.011	dp	1	1.693	iaps	1650
471.252	6.008	vt	3	1.643	iaps	2393
484.119	6.007	vt	1	2.292	iaps	7080
497.401	6.003	vt	3	2.319	iaps	2840
513.485	6.016	in	4	3.558	iaps	9400
527.885	6.015	in	4	2.465	iaps	6830
539.683	6.015	in	1	3.573	iaps	7380
555.780	6.004	vp	4	3.034	iaps	8193
570.151	6.009	vp	3	2.330	iaps	8501
581.925	6.009	vp	4	2.788	iaps	5594
