trial	response	correct_response	accuracy	reaction_time
1	n/a	l	0	n/a
2	k	k	1	991
3	j	j	1	720
4	j	j	1	862
5	j	j	1	581
6	j	j	1	1483
7	l	l	1	1591
8	j	j	1	1056
9	j	j	1	540
10	j	j	1	505
11	j	j	1	1756
12	k	k	1	1978
13	n/a	l	0	n/a
14	j	j	1	663
15	l	l	1	1140
16	k	k	1	906
17	k	k	1	631
18	j	j	1	619
