onset	duration	trial_type	rating	response_time	database	identifier
6.278	6.015	dp	1	1.746	iaps	5480
18.676	6.004	dp	1	1.210	iaps	8186
32.457	6.007	dp	1	1.261	iaps	5621
48.547	6.006	vn	1	2.483	iaps	9471
62.135	6.012	vn	2	1.174	iaps	9007
74.763	6.017	vn	1	1.662	iaps	6555
90.863	6.016	ip	3	2.677	iaps	7280
105.859	6.017	ip	4	1.900	iaps	4622
117.058	6.015	ip	3	1.642	iaps	5594
133.138	6.007	dn	2	1.662	iaps	2688
146.203	6.009	dn	1	2.447	iaps	9330
159.283	6.011	dn	1	1.076	iaps	6834
175.378	6.017	vt	1	1.105	iaps	7705
189.278	6.016	vt	1	1.108	iaps	7080
201.597	6.011	vt	1	1.129	iaps	7233
217.690	6.015	in	2	2.027	iaps	2700
230.396	6.007	in	3	1.555	iaps	9430
243.860	6.008	in	3	1.340	iaps	9342
259.944	6.016	vp	2	1.511	iaps	8161
274.343	6.017	vp	1	1.206	iaps	8501
286.143	6.017	vp	1	1.279	iaps	2224
302.242	6.016	dn	2	1.637	iaps	7380
315.040	6.015	dn	1	2.248	iaps	9592
328.420	6.006	dn	1	1.733	iaps	9341
344.493	6.007	vp	1	1.377	iaps	8193
358.064	6.011	vp	2	1.408	iaps	4180
370.659	6.017	vp	2	1.042	iaps	1510
386.759	6.017	in	4	2.006	iaps	9611
400.957	6.015	in	3	1.629	iaps	6831
412.955	6.016	in	4	1.706	iaps	2710
429.035	6.007	vt	2	2.032	iaps	2393
443.799	6.009	vt	1	1.281	iaps	2840
455.174	6.006	vt	1	1.012	iaps	7179
471.258	6.016	dp	1	1.716	iaps	7580
486.257	6.017	dp	1	1.532	iaps	5460
497.456	6.015	dp	1	1.301	iaps	1721
513.560	6.009	vn	1	1.699	iaps	9400
527.240	6.010	vn	3	1.212	iaps	3400
539.706	6.009	vn	2	1.207	iaps	6830
555.790	6.004	ip	2	2.366	iaps	1650
568.273	6.017	ip	3	1.178	iaps	7480
581.973	6.025	ip	3	1.852	iaps	8170
