trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	4	1	1	803
2	go	4	16	1	1	545
3	go	1	4	1	1	601
4	go	1	7	1	1	688
5	go	5	7	1	1	547
6	go	1	10	1	1	466
7	go	8	7	1	1	532
8	go	6	10	1	1	501
9	go	5	16	1	1	492
10	go	7	10	1	1	576
11	go	7	10	1	1	434
12	go	9	16	1	1	447
13	go	2	10	1	1	689
14	nogo	3	4	0	1	n/a
15	go	8	16	1	1	589
16	go	5	4	1	1	605
17	go	5	13	1	1	738
18	go	6	10	1	1	600
19	go	1	13	1	1	470
20	go	8	16	1	1	562
21	go	9	7	1	1	623
22	go	8	13	1	1	519
23	go	2	13	1	1	653
24	go	7	10	1	1	534
25	go	6	4	1	1	566
26	go	4	10	1	1	556
27	go	8	13	1	1	465
28	go	6	16	1	1	525
29	go	8	10	1	1	495
30	go	2	10	1	1	465
31	go	9	13	1	1	550
32	go	8	4	1	1	654
33	go	9	7	1	1	583
34	go	5	4	1	1	620
35	go	2	16	1	1	499
36	go	4	7	1	1	544
37	nogo	3	16	0	1	n/a
38	go	5	10	1	1	519
39	go	5	4	1	1	578
40	go	6	4	1	1	616
41	nogo	3	16	0	1	n/a
42	go	2	16	1	1	508
43	go	7	4	1	1	555
44	go	5	13	1	1	468
45	go	7	4	1	1	617
46	go	8	4	1	1	566
47	go	2	10	1	1	535
48	go	7	4	1	1	663
49	go	4	7	1	1	611
50	go	1	7	1	1	552
51	nogo	3	13	0	1	n/a
52	go	7	7	1	1	435
53	go	4	10	1	1	705
54	go	6	16	1	1	651
55	go	4	16	1	1	600
56	go	8	13	1	1	575
57	go	8	4	1	1	569
58	go	4	13	1	1	695
59	go	1	7	1	1	598
60	go	9	13	1	1	567
61	go	9	4	1	1	605
62	go	4	10	1	1	522
63	go	8	7	1	1	635
64	go	2	7	1	1	696
65	go	2	16	1	1	580
66	go	8	16	1	1	573
67	go	7	16	1	1	498
68	nogo	3	4	0	1	n/a
