trial	response	correct_response	accuracy	reaction_time
1	7	7	1	1679
2	10	10	1	1561
3	9	9	1	1042
4	7	7	1	1101
5	6	6	1	690
6	9	9	1	814
7	14	14	1	1690
8	15	15	1	1359
9	10	10	1	984
10	8	8	1	471
11	16	16	1	1249
12	13	13	1	2539
13	10	10	1	1139
14	9	9	1	670
15	8	8	1	911
16	13	13	1	1626
17	9	9	1	271
18	7	7	1	165
19	8	8	1	627
20	n/a	9	0	n/a
21	13	12	0	1491
22	14	14	1	1075
23	13	13	1	753
24	9	9	1	670
25	7	7	1	199
26	8	8	1	838
27	10	10	1	648
28	12	12	1	741
29	11	11	1	816
30	8	8	1	217
