onset	duration	trial_type	rating	response_time	database	identifier
6.265	6.016	dp	1	1.121	iaps	5480
18.665	6.015	dp	1	0.950	iaps	8186
32.463	6.015	dp	1	1.601	iaps	5621
48.559	6.004	vn	2	1.328	iaps	9471
62.148	6.009	vn	2	1.014	iaps	9007
74.714	6.007	vn	1	1.051	iaps	6555
90.797	6.017	ip	4	1.061	iaps	7280
105.797	6.016	ip	3	0.980	iaps	4622
116.997	6.015	ip	4	0.842	iaps	5594
133.094	6.016	dn	1	0.886	iaps	2688
146.192	6.004	dn	1	1.293	iaps	9330
159.262	6.010	dn	1	1.179	iaps	6834
175.337	6.009	vt	1	1.064	iaps	7705
189.212	6.004	vt	1	1.066	iaps	7080
201.496	6.016	vt	1	0.929	iaps	7233
217.595	6.016	in	3	1.028	iaps	2700
230.294	6.015	in	4	0.931	iaps	9430
243.791	6.004	in	4	1.187	iaps	9342
259.861	6.010	vp	1	0.833	iaps	8161
274.245	6.007	vp	2	0.839	iaps	8501
286.011	6.016	vp	1	1.002	iaps	2224
302.111	6.017	dn	1	0.876	iaps	7380
314.911	6.016	dn	1	1.039	iaps	9592
328.309	6.016	dn	2	0.769	iaps	9341
344.407	6.005	vp	1	1.306	iaps	8193
357.994	6.009	vp	2	0.887	iaps	4180
370.560	6.006	vp	1	0.781	iaps	1510
386.631	6.012	in	4	0.797	iaps	9611
400.828	6.014	in	4	1.240	iaps	6831
412.845	6.014	in	3	1.153	iaps	2710
428.941	6.016	vt	1	1.229	iaps	2393
443.738	6.016	vt	1	0.956	iaps	2840
455.120	6.005	vt	1	0.963	iaps	7179
471.184	6.008	dp	2	0.880	iaps	7580
486.147	6.011	dp	2	1.533	iaps	5460
497.325	6.016	dp	1	1.501	iaps	1721
513.425	6.016	vn	2	0.761	iaps	9400
527.123	6.015	vn	3	1.339	iaps	3400
539.607	6.014	vn	1	0.865	iaps	6830
555.690	6.011	ip	4	0.652	iaps	1650
568.166	6.008	ip	4	0.900	iaps	7480
581.857	6.005	ip	3	0.829	iaps	8170
