onset	duration	trial_type	rating	response_time	database	identifier
6.245	6.016	vp	1	2.325	iaps	4290
21.144	6.016	vp	1	0.742	iaps	2395
32.442	6.015	vp	1	0.639	iaps	5700
48.539	6.006	dn	1	0.750	iaps	2120
61.627	6.008	dn	1	1.017	iaps	6230
74.694	6.006	dn	1	0.745	iaps	2455
90.777	6.017	ip	2	0.524	iaps	8034
103.477	6.016	ip	1	0.788	iaps	2170
116.977	6.016	ip	2	1.206	iaps	4800
133.073	6.015	vn	1	0.709	iaps	2590
145.872	6.005	vn	1	0.792	iaps	9180
159.243	6.009	vn	1	0.710	iaps	2278
175.309	6.007	dp	1	0.680	iaps	4610
189.280	6.012	dp	1	0.999	iaps	8120
201.476	6.016	dp	3	1.306	iaps	5600
217.575	6.016	in	2	0.702	iaps	3220
231.058	6.013	in	2	1.051	iaps	6561
243.738	6.015	in	2	1.079	iaps	6300
259.808	6.009	vt	1	0.774	iaps	7187
272.881	6.010	vt	1	1.079	iaps	7009
285.963	6.011	vt	1	0.716	iaps	7161
302.057	6.016	dn	1	0.488	iaps	9561
316.657	6.016	dn	3	0.818	iaps	9420
328.255	6.016	dn	2	0.563	iaps	9920
344.352	6.040	ip	1	0.699	iaps	2391
358.257	6.009	ip	1	0.945	iaps	2209
370.531	6.009	ip	n/a	n/a	iaps	8178
386.606	6.003	vn	2	0.580	iaps	2981
400.390	6.016	vn	1	2.107	iaps	1274
412.808	6.014	vn	2	0.788	iaps	9041
428.904	6.015	dp	n/a	n/a	iaps	1500
443.788	6.012	dp	2	1.739	iaps	7350
455.065	6.006	dp	n/a	n/a	iaps	1540
471.130	6.009	vt	1	3.695	iaps	2190
484.005	6.004	vt	1	1.802	iaps	7002
497.288	6.016	vt	1	0.707	iaps	5740
513.388	6.016	in	1	1.948	iaps	9050
527.786	6.015	in	2	0.670	iaps	2683
539.584	6.014	in	n/a	n/a	iaps	6213
555.664	6.006	vp	2	1.492	iaps	8179
570.029	6.008	vp	2	0.936	iaps	8510
581.836	6.005	vp	1	0.784	iaps	4641
