onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.016	vp	1	1.294	iaps	4290
21.162	6.015	vp	1	0.831	iaps	2395
32.459	6.016	vp	1	1.067	iaps	5700
48.557	6.016	dn	2	0.838	iaps	2120
61.661	6.009	dn	2	1.328	iaps	6230
74.734	6.010	dn	2	1.197	iaps	2455
90.827	6.016	ip	3	0.772	iaps	8034
103.528	6.016	ip	4	0.707	iaps	2170
117.027	6.016	ip	4	0.807	iaps	4800
133.125	6.016	vn	2	0.526	iaps	2590
145.910	6.011	vn	1	0.994	iaps	9180
159.276	6.010	vn	1	1.250	iaps	2278
175.343	6.006	dp	2	0.921	iaps	4610
189.326	6.016	dp	2	1.167	iaps	8120
201.526	6.016	dp	1	1.011	iaps	5600
217.625	6.017	in	4	0.846	iaps	3220
231.108	6.015	in	4	1.089	iaps	6561
243.787	6.004	in	4	1.183	iaps	6300
259.858	6.009	vt	1	0.883	iaps	7187
272.932	6.009	vt	1	1.159	iaps	7009
285.997	6.011	vt	1	0.741	iaps	7161
302.091	6.017	dn	2	0.558	iaps	9561
316.691	6.017	dn	2	1.140	iaps	9420
328.290	6.016	dn	1	1.311	iaps	9920
344.388	6.023	ip	3	1.171	iaps	2391
358.274	6.009	ip	4	0.805	iaps	2209
370.548	6.009	ip	4	0.995	iaps	8178
386.623	6.006	vn	2	0.845	iaps	2981
400.406	6.017	vn	1	1.015	iaps	1274
412.826	6.013	vn	2	0.748	iaps	9041
428.922	6.015	dp	2	0.727	iaps	1500
443.819	6.015	dp	1	0.832	iaps	7350
455.100	6.005	dp	1	1.057	iaps	1540
471.163	6.009	vt	1	0.806	iaps	2190
484.038	6.005	vt	1	0.784	iaps	7002
497.322	6.016	vt	1	1.271	iaps	5740
513.422	6.016	in	4	1.119	iaps	9050
527.820	6.016	in	4	0.986	iaps	2683
539.619	6.015	in	4	1.027	iaps	6213
555.699	6.006	vp	2	1.042	iaps	8179
570.063	6.007	vp	1	0.659	iaps	8510
581.860	6.010	vp	3	1.105	iaps	4641
