trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1549
2	k	k	1	1460
3	k	k	1	1399
4	l	j	0	1162
5	j	j	1	1987
6	j	j	1	1512
7	k	j	0	1434
8	j	j	1	1285
9	l	l	1	1110
10	j	j	1	1114
11	l	l	1	1400
12	l	l	1	999
13	l	l	1	987
14	j	j	1	1059
15	j	j	1	1670
16	l	l	1	1701
17	k	j	0	1479
18	l	l	1	1382
19	l	l	1	1211
20	k	k	1	1694
