onset	duration	trial_type	rating	response_time	database	identifier
6.252	6.012	dp	2	3.759	iaps	4610
18.647	6.005	dp	2	1.359	iaps	8178
32.419	6.008	dp	n/a	n/a	iaps	4800
48.502	6.004	vn	3	0.774	iaps	9420
62.089	6.012	vn	2	1.819	iaps	6230
74.685	6.016	vn	2	2.460	iaps	2590
90.783	6.016	ip	3	1.823	iaps	5600
105.781	6.015	ip	2	1.260	iaps	2395
116.979	6.005	ip	3	1.885	iaps	4641
133.043	6.008	dn	1	1.116	iaps	1274
146.107	6.010	dn	2	1.021	iaps	6300
159.188	6.012	dn	3	0.870	iaps	3220
175.283	6.017	vt	1	0.936	iaps	7187
189.183	6.015	vt	1	0.944	iaps	7002
201.480	6.016	vt	1	1.030	iaps	7161
217.578	6.005	in	2	1.065	iaps	2120
230.241	6.008	in	3	1.767	iaps	9180
243.715	6.007	in	2	1.471	iaps	9041
259.800	6.016	vp	1	2.642	iaps	8034
274.199	6.016	vp	2	0.927	iaps	8510
285.999	6.015	vp	2	3.047	iaps	2209
302.082	6.013	dn	2	0.864	iaps	6213
314.876	6.006	dn	2	1.476	iaps	9561
328.241	6.006	dn	3	1.212	iaps	6561
344.305	6.010	vp	3	1.979	iaps	8179
357.868	6.013	vp	2	0.852	iaps	2391
370.464	6.017	vp	1	1.038	iaps	1500
386.564	6.015	in	4	0.906	iaps	9920
400.804	6.005	in	4	0.868	iaps	2981
412.816	6.008	in	3	2.202	iaps	2278
428.889	6.008	vt	1	1.264	iaps	2190
443.653	6.010	vt	1	1.334	iaps	5740
455.018	6.012	vt	1	0.909	iaps	7009
471.113	6.016	dp	2	1.087	iaps	7350
486.113	6.015	dp	4	2.694	iaps	4290
497.310	6.016	dp	2	1.101	iaps	2170
513.407	6.004	vn	3	1.683	iaps	9050
527.071	6.007	vn	2	1.017	iaps	2455
539.545	6.008	vn	3	2.047	iaps	2683
555.645	6.017	ip	3	0.929	iaps	1540
568.145	6.017	ip	2	1.233	iaps	5700
581.844	6.016	ip	1	2.956	iaps	8120
