trial	response	correct_response	accuracy	reaction_time
1	l	j	0	1184
2	n/a	j	0	n/a
3	k	k	1	1150
4	j	j	1	955
5	j	k	0	1354
6	n/a	k	0	n/a
7	l	l	1	1783
8	j	j	1	1457
9	k	l	0	1961
10	n/a	l	0	n/a
11	k	k	1	1167
12	l	l	1	1147
13	l	k	0	1188
14	n/a	k	0	n/a
15	j	j	1	1736
16	k	k	1	1054
17	k	l	0	1186
18	j	j	1	1250
19	n/a	j	0	n/a
20	n/a	l	0	n/a
