trial	response	correct_response	accuracy	reaction_time
1	8	8	1	502
2	14	14	1	1227
3	16	16	1	1589
4	11	11	1	743
5	6	6	1	98
6	10	10	1	676
7	13	13	1	682
8	7	7	1	426
9	3	3	1	424
10	n/a	7	0	n/a
11	10	10	1	1119
12	14	11	0	1339
13	0	10	0	563
14	8	8	1	533
15	14	14	1	1227
16	11	15	0	869
17	10	10	1	633
18	9	9	1	527
19	7	8	0	432
20	12	12	1	521
21	13	13	1	583
22	5	5	1	512
23	9	9	1	426
24	11	11	1	1743
25	4	4	1	381
26	7	7	1	524
27	14	14	1	1013
28	11	13	0	891
29	9	9	1	656
30	6	6	1	512
