trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	636
2	go	4	4	1	1	394
3	go	1	10	1	1	309
4	go	1	13	1	1	308
5	go	5	7	1	1	296
6	go	1	7	1	1	300
7	go	8	10	1	1	345
8	go	6	16	1	1	383
9	go	5	16	1	1	356
10	go	7	13	1	1	387
11	go	7	7	1	1	368
12	go	9	10	1	1	332
13	go	2	16	1	1	305
14	nogo	3	16	0	1	n/a
15	go	8	16	1	1	594
16	go	5	4	1	1	405
17	go	5	7	1	1	349
18	go	6	10	1	1	342
19	go	1	7	1	1	380
20	go	8	16	1	1	239
21	go	9	10	1	1	264
22	go	8	7	1	1	426
23	go	2	4	1	1	238
24	go	7	13	1	1	315
25	go	6	4	1	1	414
26	go	4	16	1	1	297
27	go	8	13	1	1	315
28	go	6	4	1	1	396
29	go	8	10	1	1	380
30	go	2	16	1	1	281
31	go	9	10	1	1	286
32	go	8	4	1	1	273
33	go	9	7	1	1	247
34	go	5	7	1	1	296
35	go	2	16	1	1	297
36	go	4	10	1	1	326
37	nogo	3	16	1	0	305
38	go	5	4	1	1	277
39	go	5	13	1	1	265
40	go	6	7	1	1	258
41	nogo	3	4	1	0	231
42	go	2	10	1	1	272
43	go	7	10	1	1	359
44	go	5	4	1	1	212
45	go	7	16	1	1	261
46	go	8	7	1	1	295
47	go	2	4	1	1	245
48	go	7	4	1	1	265
49	go	4	13	1	1	268
50	go	1	7	1	1	323
51	nogo	3	4	1	0	280
52	go	7	16	1	1	314
53	go	4	7	1	1	301
54	go	6	13	1	1	263
55	go	4	7	1	1	49
56	go	8	4	1	1	161
57	go	8	4	1	1	280
58	go	4	4	1	1	388
59	go	1	10	1	1	292
60	go	9	13	1	1	362
61	go	9	10	1	1	385
62	go	4	13	1	1	392
63	go	8	7	1	1	441
64	go	2	7	1	1	308
65	go	2	16	1	1	331
66	go	8	10	1	1	361
67	go	7	10	1	1	373
68	nogo	3	7	1	0	364
69	go	4	16	1	1	316
70	go	7	10	1	1	338
71	go	1	7	1	1	280
72	go	4	7	1	1	386
73	nogo	3	4	1	0	304
74	go	5	13	1	1	235
75	go	9	10	1	1	63
76	go	8	13	1	1	266
77	go	4	16	1	1	305
78	go	7	16	1	1	311
79	go	4	16	1	1	319
80	go	1	10	1	1	350
81	go	2	7	1	1	300
82	go	6	7	1	1	303
83	go	6	4	1	1	270
84	go	4	13	1	1	307
85	go	6	10	1	1	481
86	go	6	13	1	1	280
87	go	9	10	1	1	264
88	go	9	16	1	1	307
89	go	7	13	1	1	376
90	go	6	16	1	1	257
91	go	4	13	1	1	279
92	go	1	7	1	1	301
93	go	7	16	1	1	387
94	nogo	3	10	1	0	320
95	nogo	3	13	1	0	349
96	go	9	7	1	1	397
97	go	8	7	1	1	210
98	go	2	16	1	1	111
99	go	7	13	1	1	268
100	go	6	13	1	1	220
101	go	6	10	1	1	288
102	go	1	4	1	1	255
103	go	9	16	1	1	254
104	go	9	13	1	1	306
105	nogo	3	7	1	0	247
106	go	1	7	1	1	103
107	go	4	4	1	1	1075
108	go	1	10	0	0	n/a
109	go	1	13	1	1	247
110	go	2	13	1	1	292
111	nogo	3	4	1	0	905
112	go	6	16	0	0	n/a
113	go	8	7	1	1	390
114	go	5	4	1	1	302
115	go	9	7	1	1	326
116	nogo	3	7	1	0	389
117	go	9	10	1	1	522
118	go	5	10	1	1	243
119	go	5	13	1	1	259
120	go	4	4	1	1	341
121	go	2	4	1	1	477
122	go	6	13	1	1	317
123	go	8	7	1	1	314
124	nogo	3	4	1	0	483
125	go	8	13	1	1	508
126	go	4	10	1	1	330
127	go	4	4	1	1	263
128	go	2	10	1	1	259
129	go	5	10	1	1	307
130	go	2	10	1	1	307
131	go	1	16	1	1	244
132	go	1	4	1	1	440
133	go	5	13	1	1	305
134	go	9	13	1	1	333
135	go	5	13	1	1	348
136	go	4	7	1	1	501
137	go	5	10	1	1	378
138	nogo	3	7	1	0	720
139	go	4	10	0	0	n/a
140	go	2	7	1	1	291
141	go	5	7	1	1	384
142	go	6	10	1	1	425
143	go	9	10	1	1	418
144	go	4	4	1	1	365
145	go	6	10	1	1	415
146	nogo	3	10	1	0	280
147	go	1	4	1	1	388
148	go	5	13	1	1	430
149	go	5	7	1	1	273
150	go	4	4	1	1	341
151	go	6	16	1	1	300
152	go	4	16	1	1	480
153	go	5	13	1	1	381
154	go	5	16	1	1	286
155	go	6	13	1	1	398
156	go	2	4	0	0	n/a
157	nogo	3	16	1	0	575
158	go	8	7	1	1	267
159	nogo	3	4	1	0	355
160	go	1	4	1	1	321
161	go	9	16	1	1	408
162	nogo	3	13	0	1	n/a
163	go	2	10	1	1	784
164	go	7	16	1	1	460
165	go	6	7	1	1	480
166	go	6	13	1	1	330
